2024-02-18 16:56:38.451884	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&award.rfa=ENCODE3&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR658IQB/	ENCSR658IQB	eCLIP	eCLIP	cell line	/targets/SMNDC1-human/	SMNDC1	SMNDC1	Homo sapiens K562	K562	GEO:GSE91963	eCLIP experiment on K562 against SMNDC1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF317RZD/,/files/ENCFF909OTT/,/files/ENCFF457GTR/,/files/ENCFF372GBO/,/files/ENCFF851QPV/,/files/ENCFF817JQS/,/files/ENCFF119DHE/,/files/ENCFF253SPF/,/files/ENCFF770DEI/,/files/ENCFF087QQF/,/files/ENCFF598SKR/,/files/ENCFF232GGD/,/files/ENCFF600JOR/,/files/ENCFF872VFP/,/files/ENCFF563QPR/,/files/ENCFF092WOP/,/files/ENCFF877YKQ/,/files/ENCFF943XOU/,/files/ENCFF581FUT/,/files/ENCFF142PZD/,/files/ENCFF927UFK/,/files/ENCFF723GHJ/,/files/ENCFF564JRL/,/files/ENCFF144FQQ/,/files/ENCFF151TID/,/files/ENCFF630RFF/		ENCBS318IMK,ENCBS489LOC	1,2	1	ENCAB616ASE	Homo sapiens	adult	53 years												/replicates/b0f6dd6f-93d7-4ed1-9cf8-6c0d2124b4a5/,/replicates/f6bc3fcb-082b-4111-93ae-6dfa8d1bdbea/				
/experiments/ENCSR668MJX/	ENCSR668MJX	eCLIP	eCLIP	cell line	/targets/GRSF1-human/	GRSF1	GRSF1	Homo sapiens HepG2	HepG2	RBPImage:GRSF1,GEO:GSE91972	eCLIP experiment on HepG2 against GRSF1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF427GWM/,/files/ENCFF948LDL/,/files/ENCFF955NYU/,/files/ENCFF886HXX/,/files/ENCFF163SXQ/,/files/ENCFF374FFC/,/files/ENCFF103XLC/,/files/ENCFF338LOF/,/files/ENCFF059PZS/,/files/ENCFF609LIA/,/files/ENCFF442HUJ/,/files/ENCFF712VQF/,/files/ENCFF901NTZ/,/files/ENCFF012QNB/,/files/ENCFF071NER/,/files/ENCFF844XOI/,/files/ENCFF014TJW/,/files/ENCFF929AWR/,/files/ENCFF733VOV/,/files/ENCFF451GQU/,/files/ENCFF219KHR/,/files/ENCFF236THW/,/files/ENCFF731WXL/,/files/ENCFF251ECY/,/files/ENCFF683IWD/,/files/ENCFF632PGX/		ENCBS621TAB,ENCBS492SDY	1,2	1	ENCAB438AYW	Homo sapiens	child	15 years												/replicates/a09da729-f4c8-47fb-bf95-4d4cf898fb49/,/replicates/b5664e4a-589d-4e5b-ba0f-9befb7414176/				
/experiments/ENCSR269AJF/	ENCSR269AJF	eCLIP	eCLIP	cell line	/targets/RPS11-human/	RPS11	RPS11	Homo sapiens K562	K562	GEO:GSE91622	eCLIP experiment on K562 against RPS11	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF005DWR/,/files/ENCFF268WIE/,/files/ENCFF463FQZ/,/files/ENCFF449AWG/,/files/ENCFF681CLC/,/files/ENCFF430NNZ/,/files/ENCFF803GSP/,/files/ENCFF646GUE/,/files/ENCFF896PKL/,/files/ENCFF920RVJ/,/files/ENCFF130YDY/,/files/ENCFF744FMW/,/files/ENCFF696XRM/,/files/ENCFF376NMQ/,/files/ENCFF750TDL/,/files/ENCFF676SJK/,/files/ENCFF142OTS/,/files/ENCFF313WDF/,/files/ENCFF661HIT/,/files/ENCFF062WUD/,/files/ENCFF606CVG/,/files/ENCFF650CMA/,/files/ENCFF529LLH/,/files/ENCFF390SSK/,/files/ENCFF893JWN/,/files/ENCFF980TVG/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB560LKV	Homo sapiens	adult	53 years												/replicates/2970b0fd-1b0d-41ce-bcdf-7d0e0fe53b09/,/replicates/be666d99-809d-4ddc-b7ee-e726746c8e2c/				
/experiments/ENCSR041NUV/	ENCSR041NUV	eCLIP	eCLIP	cell line	/targets/EIF3D-human/	EIF3D	EIF3D	Homo sapiens HepG2	HepG2	RBPImage:EIF3D,GEO:GSE91432	eCLIP experiment on HepG2 against EIF3D	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF024EQI/,/files/ENCFF851SIK/,/files/ENCFF957IOQ/,/files/ENCFF329LNT/,/files/ENCFF187PCO/,/files/ENCFF005VCE/,/files/ENCFF130JJX/,/files/ENCFF576OQO/,/files/ENCFF678TXO/,/files/ENCFF010OYC/,/files/ENCFF344JTJ/,/files/ENCFF462ECY/,/files/ENCFF991QIX/,/files/ENCFF048OWX/,/files/ENCFF300MMN/,/files/ENCFF351MQG/,/files/ENCFF845XMT/,/files/ENCFF056UAW/,/files/ENCFF650RVF/,/files/ENCFF738CPK/,/files/ENCFF891XHE/,/files/ENCFF286YIR/,/files/ENCFF197CXZ/,/files/ENCFF099DYI/,/files/ENCFF104YAE/,/files/ENCFF733BQQ/		ENCBS492SDY,ENCBS621TAB	2,1	1	ENCAB626JLZ	Homo sapiens	child	15 years												/replicates/e709db09-28b8-4253-9f05-402ccd90929e/,/replicates/37610e3f-46e4-479d-8fce-9395be28f4a6/				
/experiments/ENCSR943MHU/	ENCSR943MHU	eCLIP	eCLIP	cell line	/targets/SAFB2-human/	SAFB2	SAFB2	Homo sapiens K562	K562	GEO:GSE92180	eCLIP experiment on K562 against SAFB2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF820EYG/,/files/ENCFF082JRS/,/files/ENCFF899HPH/,/files/ENCFF878YBB/,/files/ENCFF663LQH/,/files/ENCFF488ZWQ/,/files/ENCFF193UPY/,/files/ENCFF734RGL/,/files/ENCFF402QLV/,/files/ENCFF880FIG/,/files/ENCFF646ISN/,/files/ENCFF686AAU/,/files/ENCFF022ERA/,/files/ENCFF598CPP/,/files/ENCFF705VVX/,/files/ENCFF818JEX/,/files/ENCFF492OEQ/,/files/ENCFF594EDV/,/files/ENCFF801ARQ/,/files/ENCFF273BVZ/,/files/ENCFF871RJA/,/files/ENCFF893FMD/,/files/ENCFF021GVX/,/files/ENCFF657TKX/,/files/ENCFF782ZNC/,/files/ENCFF370VYY/		ENCBS257HMY,ENCBS271WWU	1,2	1	ENCAB303CHK	Homo sapiens	adult	53 years												/replicates/a96cc3b5-73c6-42e8-baf4-fbc84011d0eb/,/replicates/1d424618-d222-4e77-a25f-a5810af5ce3b/				
/experiments/ENCSR295OKT/	ENCSR295OKT	eCLIP	eCLIP	cell line	/targets/RBM22-human/	RBM22	RBM22	Homo sapiens K562	K562	GEO:GSE91639	eCLIP experiment on K562 against RBM22	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF981SGX/,/files/ENCFF163RYF/,/files/ENCFF080OLT/,/files/ENCFF999SQE/,/files/ENCFF828HVQ/,/files/ENCFF367YKB/,/files/ENCFF039FGP/,/files/ENCFF045LAO/,/files/ENCFF391IBH/,/files/ENCFF539JEK/,/files/ENCFF211NZH/,/files/ENCFF016HLD/,/files/ENCFF634FPH/,/files/ENCFF280TBX/,/files/ENCFF462WNO/,/files/ENCFF175VFW/,/files/ENCFF013KNT/,/files/ENCFF972ZMJ/,/files/ENCFF074GNZ/,/files/ENCFF020UVE/,/files/ENCFF150ZOO/,/files/ENCFF899HGF/,/files/ENCFF543MGV/,/files/ENCFF023UKH/,/files/ENCFF184OKI/,/files/ENCFF980VDY/		ENCBS931MQO,ENCBS253VOZ	2,1	1	ENCAB476CFS	Homo sapiens	adult	53 years												/replicates/e77fa28b-0869-4853-9c5f-c186a305af8b/,/replicates/57b65128-8e4a-47fe-998f-de7f528bead7/				
/experiments/ENCSR580MFX/	ENCSR580MFX	eCLIP	eCLIP	cell line	/targets/SUPV3L1-human/	SUPV3L1	SUPV3L1	Homo sapiens HepG2	HepG2	RBPImage:SUPV3L1,GEO:GSE91892	eCLIP experiment on HepG2 against SUPV3L1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF758EWI/,/files/ENCFF300RXV/,/files/ENCFF956CPQ/,/files/ENCFF728OEM/,/files/ENCFF349HRX/,/files/ENCFF429MXX/,/files/ENCFF816LYN/,/files/ENCFF853HTH/,/files/ENCFF941QMM/,/files/ENCFF591UBR/,/files/ENCFF590AHU/,/files/ENCFF546OJL/,/files/ENCFF275EAZ/,/files/ENCFF964HSA/,/files/ENCFF513URC/,/files/ENCFF494KCY/,/files/ENCFF553BGD/,/files/ENCFF999ZAW/,/files/ENCFF882KLS/,/files/ENCFF089NRQ/,/files/ENCFF186QJV/,/files/ENCFF579FWN/,/files/ENCFF174JYZ/,/files/ENCFF435HVG/,/files/ENCFF819APR/,/files/ENCFF029CXE/		ENCBS621TAB,ENCBS074YUC	1,2	1	ENCAB067CNB	Homo sapiens	child	15 years												/replicates/3e2b3d0c-1356-45bc-a3c2-a0c3a4e08306/,/replicates/0d63f135-c6a5-4ee1-aa70-8a073da429ea/				
/experiments/ENCSR520BZQ/	ENCSR520BZQ	eCLIP	eCLIP	cell line	/targets/HNRNPU-human/	HNRNPU	HNRNPU	Homo sapiens K562	K562	GEO:GSE91835	eCLIP experiment on K562 against HNRNPU	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF384LLO/,/files/ENCFF089LNF/,/files/ENCFF145OZZ/,/files/ENCFF253HOY/,/files/ENCFF881JZG/,/files/ENCFF439LWC/,/files/ENCFF844VZT/,/files/ENCFF197OBL/,/files/ENCFF025YVA/,/files/ENCFF145GGH/,/files/ENCFF496BVF/,/files/ENCFF451BJT/,/files/ENCFF588ALN/,/files/ENCFF701SGQ/,/files/ENCFF824KTJ/,/files/ENCFF235IOB/,/files/ENCFF274WHB/,/files/ENCFF241DVU/,/files/ENCFF960NDY/,/files/ENCFF014BXV/,/files/ENCFF408HQB/,/files/ENCFF638WUB/,/files/ENCFF755NIP/,/files/ENCFF382TQQ/,/files/ENCFF901WKP/,/files/ENCFF016LPW/		ENCBS218QRN,ENCBS994EIH	1,2	1	ENCAB502MPG	Homo sapiens	adult	53 years												/replicates/ee2909a6-913c-4372-96e1-214d34463b46/,/replicates/549e2fde-7bc1-44d0-a872-9447e5638570/				
/experiments/ENCSR923NKN/	ENCSR923NKN	eCLIP	eCLIP	cell line	/targets/DDX55-human/	DDX55	DDX55	Homo sapiens K562	K562	GEO:GSE92168	eCLIP experiment on K562 against DDX55	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF992HTJ/,/files/ENCFF782ZSQ/,/files/ENCFF667IWN/,/files/ENCFF438QZI/,/files/ENCFF826HOQ/,/files/ENCFF492LNE/,/files/ENCFF727XDH/,/files/ENCFF162LAM/,/files/ENCFF553EAL/,/files/ENCFF054ENI/,/files/ENCFF837TPV/,/files/ENCFF358GUT/,/files/ENCFF986LSQ/,/files/ENCFF022MZM/,/files/ENCFF017KKV/,/files/ENCFF802ALB/,/files/ENCFF790YXZ/,/files/ENCFF462WAI/,/files/ENCFF432FVJ/,/files/ENCFF099PFC/,/files/ENCFF401XTL/,/files/ENCFF411WKH/,/files/ENCFF898EQT/,/files/ENCFF103HVH/,/files/ENCFF809OXJ/,/files/ENCFF367CBZ/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB812HQG	Homo sapiens	adult	53 years												/replicates/a7ef972f-85eb-4905-af91-0287fd9df9d7/,/replicates/3853df12-d592-4863-b06f-b7568bfbe6c3/				
/experiments/ENCSR663NRA/	ENCSR663NRA	eCLIP	eCLIP	cell line	/targets/ZRANB2-human/	ZRANB2	ZRANB2	Homo sapiens K562	K562	GEO:GSE91966	eCLIP experiment on K562 against ZRANB2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF955OGW/,/files/ENCFF435TFT/,/files/ENCFF897MPT/,/files/ENCFF681RRF/,/files/ENCFF157TJP/,/files/ENCFF350ANF/,/files/ENCFF982GEG/,/files/ENCFF588XPN/,/files/ENCFF348UPB/,/files/ENCFF722NAD/,/files/ENCFF360KVK/,/files/ENCFF751JSR/,/files/ENCFF889GSE/,/files/ENCFF958SCV/,/files/ENCFF265MNS/,/files/ENCFF704VCA/,/files/ENCFF274LYE/,/files/ENCFF058OOW/,/files/ENCFF464HWD/,/files/ENCFF709ENB/,/files/ENCFF578TMK/,/files/ENCFF263QPA/,/files/ENCFF377TSD/,/files/ENCFF499ZJU/,/files/ENCFF261EWN/,/files/ENCFF175IFY/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB099IOB	Homo sapiens	adult	53 years												/replicates/9f456237-b748-4d56-99d4-9f16a321343d/,/replicates/82654310-f47d-4642-9b31-90437aa65f86/				
/experiments/ENCSR527DXF/	ENCSR527DXF	eCLIP	eCLIP	cell line	/targets/EFTUD2-human/	EFTUD2	EFTUD2	Homo sapiens HepG2	HepG2	RBPImage:EFTUD2,GEO:GSE91842	eCLIP experiment on HepG2 against EFTUD2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF490GBA/,/files/ENCFF441XUV/,/files/ENCFF727KTZ/,/files/ENCFF454UOS/,/files/ENCFF381UFF/,/files/ENCFF201YNC/,/files/ENCFF017IRY/,/files/ENCFF499JDZ/,/files/ENCFF061QCD/,/files/ENCFF035LGQ/,/files/ENCFF741ZOS/,/files/ENCFF036SRS/,/files/ENCFF519LOW/,/files/ENCFF657AOS/,/files/ENCFF206TXR/,/files/ENCFF483AFJ/,/files/ENCFF115BKF/,/files/ENCFF796RMF/,/files/ENCFF511ZTQ/,/files/ENCFF955RUR/,/files/ENCFF128MQR/,/files/ENCFF714YXE/,/files/ENCFF021EVP/,/files/ENCFF327OME/,/files/ENCFF857JEW/,/files/ENCFF958ZJB/		ENCBS621TAB,ENCBS492SDY	1,2	1	ENCAB787OVJ	Homo sapiens	child	15 years												/replicates/a0eaf13a-d54b-4f24-b927-77b3a98adeae/,/replicates/2410dc91-0ffe-4132-9726-58c9b02921ae/				
/experiments/ENCSR834YLD/	ENCSR834YLD	eCLIP	eCLIP	cell line	/targets/DROSHA-human/	DROSHA	DROSHA	Homo sapiens HepG2	HepG2	RBPImage:DROSHA,GEO:GSE177896	eCLIP experiment on HepG2 against DROSHA	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF624RZR/,/files/ENCFF744PVS/,/files/ENCFF484RCY/,/files/ENCFF673CDP/,/files/ENCFF110FOW/,/files/ENCFF773TOS/,/files/ENCFF190HNU/,/files/ENCFF685BHL/,/files/ENCFF806NCH/,/files/ENCFF602SWL/,/files/ENCFF392REB/,/files/ENCFF413DZP/,/files/ENCFF401NJF/,/files/ENCFF897UHS/,/files/ENCFF146VLV/,/files/ENCFF674RKD/,/files/ENCFF322CWI/,/files/ENCFF370VET/,/files/ENCFF101QTP/,/files/ENCFF473PFJ/,/files/ENCFF127OES/,/files/ENCFF854BHP/,/files/ENCFF548JFY/,/files/ENCFF146RNO/,/files/ENCFF110MMH/,/files/ENCFF967UUI/,/files/ENCFF166TWT/,/files/ENCFF023OZW/,/files/ENCFF655WIT/,/files/ENCFF779CTU/		ENCBS492SDY,ENCBS621TAB	1,2	1	ENCAB936LAQ	Homo sapiens	child	15 years												/replicates/710775aa-0b67-4a10-806a-bf00fca7190b/,/replicates/7e7b0576-88f6-4bee-8e9d-22bc9d2dd4e9/				
/experiments/ENCSR121GQH/	ENCSR121GQH	eCLIP	eCLIP	cell line	/targets/SERBP1-human/	SERBP1	SERBP1	Homo sapiens K562	K562	GEO:GSE91507	eCLIP experiment on K562 against SERBP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF727HMM/,/files/ENCFF628QLB/,/files/ENCFF690PXO/,/files/ENCFF412TCD/,/files/ENCFF007VAP/,/files/ENCFF918RID/,/files/ENCFF287EUA/,/files/ENCFF951GRM/,/files/ENCFF943MCZ/,/files/ENCFF418FMB/,/files/ENCFF905IAJ/,/files/ENCFF404ACO/,/files/ENCFF083SYX/,/files/ENCFF272WVO/,/files/ENCFF963DCK/,/files/ENCFF619XEH/,/files/ENCFF072GRP/,/files/ENCFF295HRZ/,/files/ENCFF979XAE/,/files/ENCFF710IZS/,/files/ENCFF787NKL/,/files/ENCFF058ORL/,/files/ENCFF457VMC/,/files/ENCFF884YGW/,/files/ENCFF802OIB/,/files/ENCFF682VXY/		ENCBS175JIH,ENCBS039CVO	1,2	1	ENCAB229RIQ	Homo sapiens	adult	53 years												/replicates/485e1e4d-d770-413f-b56c-4403bc60cc98/,/replicates/417ff459-5177-4bb8-b1da-224957167f47/				
/experiments/ENCSR135VMS/	ENCSR135VMS	eCLIP	eCLIP	cell line	/targets/LSM11-human/	LSM11	LSM11	Homo sapiens HepG2	HepG2	RBPImage:LSM11,GEO:GSE91523	eCLIP experiment on HepG2 against LSM11	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF407UHQ/,/files/ENCFF754DEC/,/files/ENCFF004CIG/,/files/ENCFF453KFP/,/files/ENCFF229GCX/,/files/ENCFF443NQT/,/files/ENCFF637JMJ/,/files/ENCFF252SPM/,/files/ENCFF055MTP/,/files/ENCFF322HSE/,/files/ENCFF005DOM/,/files/ENCFF088YQX/,/files/ENCFF782KQY/,/files/ENCFF815COD/,/files/ENCFF082MII/,/files/ENCFF814SQP/,/files/ENCFF082LOD/,/files/ENCFF985ECA/,/files/ENCFF870HZF/,/files/ENCFF220ECM/,/files/ENCFF581BHC/,/files/ENCFF825AVT/,/files/ENCFF307ODB/,/files/ENCFF117KLF/,/files/ENCFF066ALT/,/files/ENCFF625DWV/		ENCBS492SDY,ENCBS621TAB	2,1	1	ENCAB344HWD	Homo sapiens	child	15 years												/replicates/c85a3dbe-ad5b-48be-9116-0b595d1ba491/,/replicates/d38a5a5f-b5ef-4fe6-9f2d-0072af1c26fe/				
/experiments/ENCSR490IEE/	ENCSR490IEE	eCLIP	eCLIP	cell line	/targets/UCHL5-human/	UCHL5	UCHL5	Homo sapiens HepG2	HepG2	GEO:GSE91812,RBPImage:UCHL5	eCLIP experiment on HepG2 against UCHL5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF322VWH/,/files/ENCFF007BPN/,/files/ENCFF769IXL/,/files/ENCFF101IOW/,/files/ENCFF642XMP/,/files/ENCFF671VFZ/,/files/ENCFF391KVJ/,/files/ENCFF132YAO/,/files/ENCFF476CPQ/,/files/ENCFF050OHC/,/files/ENCFF887BFF/,/files/ENCFF907DUD/,/files/ENCFF958DHS/,/files/ENCFF704AZS/,/files/ENCFF975XTM/,/files/ENCFF063XSO/,/files/ENCFF012CKH/,/files/ENCFF573DXD/,/files/ENCFF305LRB/,/files/ENCFF171KTG/,/files/ENCFF573KHP/,/files/ENCFF022FGD/,/files/ENCFF022GSG/,/files/ENCFF769QQG/,/files/ENCFF994NUD/,/files/ENCFF226OLL/		ENCBS621TAB,ENCBS492SDY	1,2	1	ENCAB421XHI	Homo sapiens	child	15 years												/replicates/279d493b-7d16-40c1-980c-02bd18b82a90/,/replicates/432df788-a569-46f1-a638-2442e2fd7cb8/				
/experiments/ENCSR539ZTS/	ENCSR539ZTS	eCLIP	eCLIP	cell line	/targets/TROVE2-human/	TROVE2	TROVE2	Homo sapiens K562	K562	GEO:GSE91852	eCLIP experiment on K562 against TROVE2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF108KYH/,/files/ENCFF815JMM/,/files/ENCFF053TCK/,/files/ENCFF145LAT/,/files/ENCFF581RBS/,/files/ENCFF568HWB/,/files/ENCFF514NWO/,/files/ENCFF294FZI/,/files/ENCFF063MVN/,/files/ENCFF020CTE/,/files/ENCFF870EKX/,/files/ENCFF332RLS/,/files/ENCFF156NTC/,/files/ENCFF355URY/,/files/ENCFF701ABR/,/files/ENCFF220AMQ/,/files/ENCFF580LAY/,/files/ENCFF794RJQ/,/files/ENCFF243GNO/,/files/ENCFF043TCO/,/files/ENCFF402DTY/,/files/ENCFF507IRG/,/files/ENCFF347INC/,/files/ENCFF996ZNV/,/files/ENCFF998MHJ/,/files/ENCFF365GQC/		ENCBS318IMK,ENCBS831COV	1,2	1	ENCAB703EAU	Homo sapiens	adult	53 years												/replicates/ba0bd60a-9bef-450d-b4b7-653f6dfb5880/,/replicates/a0bd0046-3260-4ea4-a42c-044ed27a3635/				
/experiments/ENCSR663WES/	ENCSR663WES	eCLIP	eCLIP	cell line	/targets/BUD13-human/	BUD13	BUD13	Homo sapiens K562	K562	GEO:GSE91967	eCLIP experiment on K562 against BUD13	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF318ADU/,/files/ENCFF545BFR/,/files/ENCFF608MEF/,/files/ENCFF912DJK/,/files/ENCFF130YZF/,/files/ENCFF104FKE/,/files/ENCFF651CNX/,/files/ENCFF563BNB/,/files/ENCFF086LQG/,/files/ENCFF163UZA/,/files/ENCFF191VIT/,/files/ENCFF224CWV/,/files/ENCFF682OHZ/,/files/ENCFF659LQY/,/files/ENCFF262ZDM/,/files/ENCFF879YZY/,/files/ENCFF019MEC/,/files/ENCFF262ILV/,/files/ENCFF560OAU/,/files/ENCFF102QYZ/,/files/ENCFF419MOS/,/files/ENCFF807GJE/,/files/ENCFF180PES/,/files/ENCFF391LND/,/files/ENCFF592QRP/,/files/ENCFF333JSY/		ENCBS175JIH,ENCBS517UIR	2,1	1	ENCAB673IND	Homo sapiens	adult	53 years												/replicates/d98ca8ec-f1ce-40ee-aec1-753b90f68cbe/,/replicates/37c939e1-4af9-4f26-95fc-a145490468e5/				
/experiments/ENCSR907GUB/	ENCSR907GUB	eCLIP	eCLIP	cell line	/targets/ZC3H11A-human/	ZC3H11A	ZC3H11A	Homo sapiens HepG2	HepG2	RBPImage:ZC3H11A,GEO:GSE177803	eCLIP experiment on HepG2 against ZC3H11A	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF058CEF/,/files/ENCFF824KNR/,/files/ENCFF458RXV/,/files/ENCFF481WSB/,/files/ENCFF784LBV/,/files/ENCFF225LEZ/,/files/ENCFF587DYP/,/files/ENCFF260RXC/,/files/ENCFF055TAZ/,/files/ENCFF097XMF/,/files/ENCFF054SDW/,/files/ENCFF023GYY/,/files/ENCFF904WAE/,/files/ENCFF963VRZ/,/files/ENCFF454CLN/,/files/ENCFF739NMD/,/files/ENCFF937ZFS/,/files/ENCFF137HKN/,/files/ENCFF959OIY/,/files/ENCFF973WCF/,/files/ENCFF581ZSJ/,/files/ENCFF592WIH/,/files/ENCFF058BHE/,/files/ENCFF361GRY/,/files/ENCFF488BII/,/files/ENCFF309MWT/,/files/ENCFF427HEM/,/files/ENCFF064EVY/,/files/ENCFF616NRU/,/files/ENCFF141VGU/		ENCBS074YUC,ENCBS621TAB	2,1	1	ENCAB686PBA	Homo sapiens	child	15 years												/replicates/17accafd-4ab7-46d6-8ec1-26399462c8ae/,/replicates/dbe81991-8e5f-4270-b802-871ea1a197b7/				
/experiments/ENCSR534YOI/	ENCSR534YOI	eCLIP	eCLIP	cell line	/targets/PRPF8-human/	PRPF8	PRPF8	Homo sapiens K562	K562	GEO:GSE91850	eCLIP experiment on K562 against PRPF8	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF378HIP/,/files/ENCFF792GSE/,/files/ENCFF343JQN/,/files/ENCFF975SKP/,/files/ENCFF319LAK/,/files/ENCFF689MJF/,/files/ENCFF949RPR/,/files/ENCFF987VDX/,/files/ENCFF558FAR/,/files/ENCFF850LZX/,/files/ENCFF937DLK/,/files/ENCFF093BES/,/files/ENCFF250KIT/,/files/ENCFF582YLB/,/files/ENCFF984QHA/,/files/ENCFF160MVU/,/files/ENCFF494DYW/,/files/ENCFF858UKE/,/files/ENCFF687LRO/,/files/ENCFF576DYQ/,/files/ENCFF167VAS/,/files/ENCFF996MYF/,/files/ENCFF554UWY/,/files/ENCFF057BFH/,/files/ENCFF991SQO/,/files/ENCFF548ACI/		ENCBS569AYK,ENCBS083CLD	2,1	1	ENCAB207WIC	Homo sapiens	adult	53 years												/replicates/cedf76f4-0139-48ad-86c2-42a6326f9548/,/replicates/d1c1b983-d461-4f40-82e3-81503892e25e/				
/experiments/ENCSR061EVO/	ENCSR061EVO	eCLIP	eCLIP	cell line	/targets/SND1-human/	SND1	SND1	Homo sapiens HepG2	HepG2	RBPImage:SND1,GEO:GSE91443	eCLIP experiment on HepG2 against SND1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF886NVW/,/files/ENCFF303YBI/,/files/ENCFF169YJW/,/files/ENCFF335KAS/,/files/ENCFF827JFL/,/files/ENCFF174TXM/,/files/ENCFF101EKG/,/files/ENCFF655NIG/,/files/ENCFF296HGS/,/files/ENCFF902QMS/,/files/ENCFF379MHZ/,/files/ENCFF321IEI/,/files/ENCFF736FCQ/,/files/ENCFF101SPF/,/files/ENCFF202GTL/,/files/ENCFF202UMC/,/files/ENCFF593VHQ/,/files/ENCFF609LWQ/,/files/ENCFF054ZXE/,/files/ENCFF749TYO/,/files/ENCFF471JAQ/,/files/ENCFF761CYV/,/files/ENCFF413DAP/,/files/ENCFF587JIF/,/files/ENCFF461RPA/,/files/ENCFF596YNB/		ENCBS859FFE,ENCBS861HMN	2,1	1	ENCAB162GME	Homo sapiens	child	15 years												/replicates/ff91c956-a77c-4d2a-b6b3-f97ec088ada4/,/replicates/111684ec-c9fa-4df1-a876-ab7ee6f9ee76/				
/experiments/ENCSR081JYH/	ENCSR081JYH	eCLIP	eCLIP	cell line	/targets/NSUN2-human/	NSUN2	NSUN2	Homo sapiens K562	K562	GEO:GSE91458	eCLIP experiment on K562 against NSUN2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF149VKG/,/files/ENCFF839INY/,/files/ENCFF877FZZ/,/files/ENCFF852NUQ/,/files/ENCFF384EMH/,/files/ENCFF479GVM/,/files/ENCFF036IYW/,/files/ENCFF862LPP/,/files/ENCFF790KXQ/,/files/ENCFF771UIV/,/files/ENCFF769VDH/,/files/ENCFF902LYL/,/files/ENCFF247XFK/,/files/ENCFF308FEZ/,/files/ENCFF349JHA/,/files/ENCFF494YYE/,/files/ENCFF533YVA/,/files/ENCFF233PRB/,/files/ENCFF257SMG/,/files/ENCFF270MTA/,/files/ENCFF496SLO/,/files/ENCFF062YKQ/,/files/ENCFF408VMJ/,/files/ENCFF572GUG/,/files/ENCFF121GFV/,/files/ENCFF945PHT/		ENCBS517UIR,ENCBS318IMK	1,2	1	ENCAB643VMO	Homo sapiens	adult	53 years												/replicates/612f1986-5d79-419d-ba9b-4478c9933468/,/replicates/31fb5d76-2830-4f45-a649-a9d8aedd45e5/				
