2024-02-16 21:55:13.120094	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&biosample_ontology.classification=cell+line&assay_title=eCLIP&target.investigated_as=RNA+binding+protein&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR834YLD/	ENCSR834YLD	eCLIP	eCLIP	cell line	/targets/DROSHA-human/	DROSHA	DROSHA	Homo sapiens HepG2	HepG2	RBPImage:DROSHA,GEO:GSE177896	eCLIP experiment on HepG2 against DROSHA	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF624RZR/,/files/ENCFF744PVS/,/files/ENCFF484RCY/,/files/ENCFF673CDP/,/files/ENCFF110FOW/,/files/ENCFF773TOS/,/files/ENCFF190HNU/,/files/ENCFF685BHL/,/files/ENCFF806NCH/,/files/ENCFF602SWL/,/files/ENCFF392REB/,/files/ENCFF413DZP/,/files/ENCFF401NJF/,/files/ENCFF897UHS/,/files/ENCFF146VLV/,/files/ENCFF674RKD/,/files/ENCFF322CWI/,/files/ENCFF370VET/,/files/ENCFF101QTP/,/files/ENCFF473PFJ/,/files/ENCFF127OES/,/files/ENCFF854BHP/,/files/ENCFF548JFY/,/files/ENCFF146RNO/,/files/ENCFF110MMH/,/files/ENCFF967UUI/,/files/ENCFF166TWT/,/files/ENCFF023OZW/,/files/ENCFF655WIT/,/files/ENCFF779CTU/		ENCBS492SDY,ENCBS621TAB	1,2	1	ENCAB936LAQ	Homo sapiens	child	15 years												/replicates/710775aa-0b67-4a10-806a-bf00fca7190b/,/replicates/7e7b0576-88f6-4bee-8e9d-22bc9d2dd4e9/				
/experiments/ENCSR923NKN/	ENCSR923NKN	eCLIP	eCLIP	cell line	/targets/DDX55-human/	DDX55	DDX55	Homo sapiens K562	K562	GEO:GSE92168	eCLIP experiment on K562 against DDX55	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF992HTJ/,/files/ENCFF782ZSQ/,/files/ENCFF667IWN/,/files/ENCFF438QZI/,/files/ENCFF826HOQ/,/files/ENCFF492LNE/,/files/ENCFF727XDH/,/files/ENCFF162LAM/,/files/ENCFF553EAL/,/files/ENCFF054ENI/,/files/ENCFF837TPV/,/files/ENCFF358GUT/,/files/ENCFF986LSQ/,/files/ENCFF022MZM/,/files/ENCFF017KKV/,/files/ENCFF802ALB/,/files/ENCFF790YXZ/,/files/ENCFF462WAI/,/files/ENCFF432FVJ/,/files/ENCFF099PFC/,/files/ENCFF401XTL/,/files/ENCFF411WKH/,/files/ENCFF898EQT/,/files/ENCFF103HVH/,/files/ENCFF809OXJ/,/files/ENCFF367CBZ/		ENCBS175JIH,ENCBS505ILK	1,2	1	ENCAB812HQG	Homo sapiens	adult	53 years												/replicates/a7ef972f-85eb-4905-af91-0287fd9df9d7/,/replicates/3853df12-d592-4863-b06f-b7568bfbe6c3/				
/experiments/ENCSR121GQH/	ENCSR121GQH	eCLIP	eCLIP	cell line	/targets/SERBP1-human/	SERBP1	SERBP1	Homo sapiens K562	K562	GEO:GSE91507	eCLIP experiment on K562 against SERBP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF727HMM/,/files/ENCFF628QLB/,/files/ENCFF690PXO/,/files/ENCFF412TCD/,/files/ENCFF007VAP/,/files/ENCFF918RID/,/files/ENCFF287EUA/,/files/ENCFF951GRM/,/files/ENCFF943MCZ/,/files/ENCFF418FMB/,/files/ENCFF905IAJ/,/files/ENCFF404ACO/,/files/ENCFF083SYX/,/files/ENCFF272WVO/,/files/ENCFF963DCK/,/files/ENCFF619XEH/,/files/ENCFF072GRP/,/files/ENCFF295HRZ/,/files/ENCFF979XAE/,/files/ENCFF710IZS/,/files/ENCFF787NKL/,/files/ENCFF058ORL/,/files/ENCFF457VMC/,/files/ENCFF884YGW/,/files/ENCFF802OIB/,/files/ENCFF682VXY/		ENCBS175JIH,ENCBS039CVO	1,2	1	ENCAB229RIQ	Homo sapiens	adult	53 years												/replicates/485e1e4d-d770-413f-b56c-4403bc60cc98/,/replicates/417ff459-5177-4bb8-b1da-224957167f47/				
/experiments/ENCSR135VMS/	ENCSR135VMS	eCLIP	eCLIP	cell line	/targets/LSM11-human/	LSM11	LSM11	Homo sapiens HepG2	HepG2	RBPImage:LSM11,GEO:GSE91523	eCLIP experiment on HepG2 against LSM11	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF407UHQ/,/files/ENCFF754DEC/,/files/ENCFF004CIG/,/files/ENCFF453KFP/,/files/ENCFF229GCX/,/files/ENCFF443NQT/,/files/ENCFF637JMJ/,/files/ENCFF252SPM/,/files/ENCFF055MTP/,/files/ENCFF322HSE/,/files/ENCFF005DOM/,/files/ENCFF088YQX/,/files/ENCFF782KQY/,/files/ENCFF815COD/,/files/ENCFF082MII/,/files/ENCFF814SQP/,/files/ENCFF082LOD/,/files/ENCFF985ECA/,/files/ENCFF870HZF/,/files/ENCFF220ECM/,/files/ENCFF581BHC/,/files/ENCFF825AVT/,/files/ENCFF307ODB/,/files/ENCFF117KLF/,/files/ENCFF066ALT/,/files/ENCFF625DWV/		ENCBS492SDY,ENCBS621TAB	2,1	1	ENCAB344HWD	Homo sapiens	child	15 years												/replicates/c85a3dbe-ad5b-48be-9116-0b595d1ba491/,/replicates/d38a5a5f-b5ef-4fe6-9f2d-0072af1c26fe/				
/experiments/ENCSR490IEE/	ENCSR490IEE	eCLIP	eCLIP	cell line	/targets/UCHL5-human/	UCHL5	UCHL5	Homo sapiens HepG2	HepG2	GEO:GSE91812,RBPImage:UCHL5	eCLIP experiment on HepG2 against UCHL5	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF322VWH/,/files/ENCFF007BPN/,/files/ENCFF769IXL/,/files/ENCFF101IOW/,/files/ENCFF642XMP/,/files/ENCFF671VFZ/,/files/ENCFF391KVJ/,/files/ENCFF132YAO/,/files/ENCFF476CPQ/,/files/ENCFF050OHC/,/files/ENCFF887BFF/,/files/ENCFF907DUD/,/files/ENCFF958DHS/,/files/ENCFF704AZS/,/files/ENCFF975XTM/,/files/ENCFF063XSO/,/files/ENCFF012CKH/,/files/ENCFF573DXD/,/files/ENCFF305LRB/,/files/ENCFF171KTG/,/files/ENCFF573KHP/,/files/ENCFF022FGD/,/files/ENCFF022GSG/,/files/ENCFF769QQG/,/files/ENCFF994NUD/,/files/ENCFF226OLL/		ENCBS621TAB,ENCBS492SDY	1,2	1	ENCAB421XHI	Homo sapiens	child	15 years												/replicates/279d493b-7d16-40c1-980c-02bd18b82a90/,/replicates/432df788-a569-46f1-a638-2442e2fd7cb8/				
/experiments/ENCSR539ZTS/	ENCSR539ZTS	eCLIP	eCLIP	cell line	/targets/TROVE2-human/	TROVE2	TROVE2	Homo sapiens K562	K562	GEO:GSE91852	eCLIP experiment on K562 against TROVE2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF108KYH/,/files/ENCFF815JMM/,/files/ENCFF053TCK/,/files/ENCFF145LAT/,/files/ENCFF581RBS/,/files/ENCFF568HWB/,/files/ENCFF514NWO/,/files/ENCFF294FZI/,/files/ENCFF063MVN/,/files/ENCFF020CTE/,/files/ENCFF870EKX/,/files/ENCFF332RLS/,/files/ENCFF156NTC/,/files/ENCFF355URY/,/files/ENCFF701ABR/,/files/ENCFF220AMQ/,/files/ENCFF580LAY/,/files/ENCFF794RJQ/,/files/ENCFF243GNO/,/files/ENCFF043TCO/,/files/ENCFF402DTY/,/files/ENCFF507IRG/,/files/ENCFF347INC/,/files/ENCFF996ZNV/,/files/ENCFF998MHJ/,/files/ENCFF365GQC/		ENCBS318IMK,ENCBS831COV	1,2	1	ENCAB703EAU	Homo sapiens	adult	53 years												/replicates/ba0bd60a-9bef-450d-b4b7-653f6dfb5880/,/replicates/a0bd0046-3260-4ea4-a42c-044ed27a3635/				
/experiments/ENCSR663WES/	ENCSR663WES	eCLIP	eCLIP	cell line	/targets/BUD13-human/	BUD13	BUD13	Homo sapiens K562	K562	GEO:GSE91967	eCLIP experiment on K562 against BUD13	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF318ADU/,/files/ENCFF545BFR/,/files/ENCFF608MEF/,/files/ENCFF912DJK/,/files/ENCFF130YZF/,/files/ENCFF104FKE/,/files/ENCFF651CNX/,/files/ENCFF563BNB/,/files/ENCFF086LQG/,/files/ENCFF163UZA/,/files/ENCFF191VIT/,/files/ENCFF224CWV/,/files/ENCFF682OHZ/,/files/ENCFF659LQY/,/files/ENCFF262ZDM/,/files/ENCFF879YZY/,/files/ENCFF019MEC/,/files/ENCFF262ILV/,/files/ENCFF560OAU/,/files/ENCFF102QYZ/,/files/ENCFF419MOS/,/files/ENCFF807GJE/,/files/ENCFF180PES/,/files/ENCFF391LND/,/files/ENCFF592QRP/,/files/ENCFF333JSY/		ENCBS175JIH,ENCBS517UIR	2,1	1	ENCAB673IND	Homo sapiens	adult	53 years												/replicates/d98ca8ec-f1ce-40ee-aec1-753b90f68cbe/,/replicates/37c939e1-4af9-4f26-95fc-a145490468e5/				
/experiments/ENCSR907GUB/	ENCSR907GUB	eCLIP	eCLIP	cell line	/targets/ZC3H11A-human/	ZC3H11A	ZC3H11A	Homo sapiens HepG2	HepG2	RBPImage:ZC3H11A,GEO:GSE177803	eCLIP experiment on HepG2 against ZC3H11A	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF058CEF/,/files/ENCFF824KNR/,/files/ENCFF458RXV/,/files/ENCFF481WSB/,/files/ENCFF784LBV/,/files/ENCFF225LEZ/,/files/ENCFF587DYP/,/files/ENCFF260RXC/,/files/ENCFF055TAZ/,/files/ENCFF097XMF/,/files/ENCFF054SDW/,/files/ENCFF023GYY/,/files/ENCFF904WAE/,/files/ENCFF963VRZ/,/files/ENCFF454CLN/,/files/ENCFF739NMD/,/files/ENCFF937ZFS/,/files/ENCFF137HKN/,/files/ENCFF959OIY/,/files/ENCFF973WCF/,/files/ENCFF581ZSJ/,/files/ENCFF592WIH/,/files/ENCFF058BHE/,/files/ENCFF361GRY/,/files/ENCFF488BII/,/files/ENCFF309MWT/,/files/ENCFF427HEM/,/files/ENCFF064EVY/,/files/ENCFF616NRU/,/files/ENCFF141VGU/		ENCBS074YUC,ENCBS621TAB	2,1	1	ENCAB686PBA	Homo sapiens	child	15 years												/replicates/17accafd-4ab7-46d6-8ec1-26399462c8ae/,/replicates/dbe81991-8e5f-4270-b802-871ea1a197b7/				
/experiments/ENCSR534YOI/	ENCSR534YOI	eCLIP	eCLIP	cell line	/targets/PRPF8-human/	PRPF8	PRPF8	Homo sapiens K562	K562	GEO:GSE91850	eCLIP experiment on K562 against PRPF8	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF378HIP/,/files/ENCFF792GSE/,/files/ENCFF343JQN/,/files/ENCFF975SKP/,/files/ENCFF319LAK/,/files/ENCFF689MJF/,/files/ENCFF949RPR/,/files/ENCFF987VDX/,/files/ENCFF558FAR/,/files/ENCFF850LZX/,/files/ENCFF937DLK/,/files/ENCFF093BES/,/files/ENCFF250KIT/,/files/ENCFF582YLB/,/files/ENCFF984QHA/,/files/ENCFF160MVU/,/files/ENCFF494DYW/,/files/ENCFF858UKE/,/files/ENCFF687LRO/,/files/ENCFF576DYQ/,/files/ENCFF167VAS/,/files/ENCFF996MYF/,/files/ENCFF554UWY/,/files/ENCFF057BFH/,/files/ENCFF991SQO/,/files/ENCFF548ACI/		ENCBS569AYK,ENCBS083CLD	2,1	1	ENCAB207WIC	Homo sapiens	adult	53 years												/replicates/cedf76f4-0139-48ad-86c2-42a6326f9548/,/replicates/d1c1b983-d461-4f40-82e3-81503892e25e/				
/experiments/ENCSR061EVO/	ENCSR061EVO	eCLIP	eCLIP	cell line	/targets/SND1-human/	SND1	SND1	Homo sapiens HepG2	HepG2	RBPImage:SND1,GEO:GSE91443	eCLIP experiment on HepG2 against SND1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF886NVW/,/files/ENCFF303YBI/,/files/ENCFF169YJW/,/files/ENCFF335KAS/,/files/ENCFF827JFL/,/files/ENCFF174TXM/,/files/ENCFF101EKG/,/files/ENCFF655NIG/,/files/ENCFF296HGS/,/files/ENCFF902QMS/,/files/ENCFF379MHZ/,/files/ENCFF321IEI/,/files/ENCFF736FCQ/,/files/ENCFF101SPF/,/files/ENCFF202GTL/,/files/ENCFF202UMC/,/files/ENCFF593VHQ/,/files/ENCFF609LWQ/,/files/ENCFF054ZXE/,/files/ENCFF749TYO/,/files/ENCFF471JAQ/,/files/ENCFF761CYV/,/files/ENCFF413DAP/,/files/ENCFF587JIF/,/files/ENCFF461RPA/,/files/ENCFF596YNB/		ENCBS859FFE,ENCBS861HMN	2,1	1	ENCAB162GME	Homo sapiens	child	15 years												/replicates/ff91c956-a77c-4d2a-b6b3-f97ec088ada4/,/replicates/111684ec-c9fa-4df1-a876-ab7ee6f9ee76/				
/experiments/ENCSR023UHL/	ENCSR023UHL	eCLIP	eCLIP	cell line	/targets/FASTKD2-human/	FASTKD2	FASTKD2	Homo sapiens HepG2	HepG2	RBPImage:FASTKD2,GEO:GSE91423	eCLIP experiment on HepG2 against FASTKD2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF265RIO/,/files/ENCFF891HJO/,/files/ENCFF128ROY/,/files/ENCFF761ZXY/,/files/ENCFF540UVX/,/files/ENCFF903QKL/,/files/ENCFF121OYK/,/files/ENCFF064QSN/,/files/ENCFF307ZHU/,/files/ENCFF472XVF/,/files/ENCFF142KYH/,/files/ENCFF967TLU/,/files/ENCFF092YPS/,/files/ENCFF528QYR/,/files/ENCFF128XPI/,/files/ENCFF114NAX/,/files/ENCFF728SIS/,/files/ENCFF498IGK/,/files/ENCFF503DBN/,/files/ENCFF136QLO/,/files/ENCFF828HJF/,/files/ENCFF177RJW/,/files/ENCFF465QMA/,/files/ENCFF845FUE/,/files/ENCFF530DLQ/,/files/ENCFF776JXK/		ENCBS621TAB,ENCBS074YUC	1,2	1	ENCAB541LFT	Homo sapiens	child	15 years												/replicates/2c33afc6-2159-49fb-bb67-ebcc95118599/,/replicates/159755e8-ae69-4ee9-9e36-f7b5f4b6fb46/				
/experiments/ENCSR081JYH/	ENCSR081JYH	eCLIP	eCLIP	cell line	/targets/NSUN2-human/	NSUN2	NSUN2	Homo sapiens K562	K562	GEO:GSE91458	eCLIP experiment on K562 against NSUN2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF149VKG/,/files/ENCFF839INY/,/files/ENCFF877FZZ/,/files/ENCFF852NUQ/,/files/ENCFF384EMH/,/files/ENCFF479GVM/,/files/ENCFF036IYW/,/files/ENCFF862LPP/,/files/ENCFF790KXQ/,/files/ENCFF771UIV/,/files/ENCFF769VDH/,/files/ENCFF902LYL/,/files/ENCFF247XFK/,/files/ENCFF308FEZ/,/files/ENCFF349JHA/,/files/ENCFF494YYE/,/files/ENCFF533YVA/,/files/ENCFF233PRB/,/files/ENCFF257SMG/,/files/ENCFF270MTA/,/files/ENCFF496SLO/,/files/ENCFF062YKQ/,/files/ENCFF408VMJ/,/files/ENCFF572GUG/,/files/ENCFF121GFV/,/files/ENCFF945PHT/		ENCBS517UIR,ENCBS318IMK	1,2	1	ENCAB643VMO	Homo sapiens	adult	53 years												/replicates/612f1986-5d79-419d-ba9b-4478c9933468/,/replicates/31fb5d76-2830-4f45-a649-a9d8aedd45e5/				
/experiments/ENCSR589YHM/	ENCSR589YHM	eCLIP	eCLIP	cell line	/targets/HLTF-human/	HLTF	HLTF	Homo sapiens K562	K562	GEO:GSE91897	eCLIP experiment on K562 against HLTF	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF325PJW/,/files/ENCFF538MPL/,/files/ENCFF814HAY/,/files/ENCFF442CAN/,/files/ENCFF043RMT/,/files/ENCFF370ROE/,/files/ENCFF623DVN/,/files/ENCFF115CKY/,/files/ENCFF057MVG/,/files/ENCFF735BFL/,/files/ENCFF316ABR/,/files/ENCFF067JFA/,/files/ENCFF834GXD/,/files/ENCFF136FUR/,/files/ENCFF806QVQ/,/files/ENCFF565KZA/,/files/ENCFF351MIX/,/files/ENCFF406MSI/,/files/ENCFF726GRF/,/files/ENCFF952TOI/,/files/ENCFF114YWP/,/files/ENCFF854GBT/,/files/ENCFF808XUD/,/files/ENCFF316ZTK/,/files/ENCFF606WPI/,/files/ENCFF003PBU/		ENCBS517UIR,ENCBS318IMK	1,2	1	ENCAB902OZZ	Homo sapiens	adult	53 years												/replicates/69075538-caed-4cab-8867-40b4d8328d53/,/replicates/3e97f9ba-cfe1-47a8-81e5-a2b28049d5cc/				
/experiments/ENCSR840DRD/	ENCSR840DRD	eCLIP	eCLIP	cell line	/targets/CSTF2T-human/	CSTF2T	CSTF2T	Homo sapiens K562	K562	GEO:GSE92096	eCLIP experiment on K562 against CSTF2T	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF305FQD/,/files/ENCFF480LCY/,/files/ENCFF084WXF/,/files/ENCFF251DNT/,/files/ENCFF106RNO/,/files/ENCFF926RLW/,/files/ENCFF536BUW/,/files/ENCFF859CZM/,/files/ENCFF513VDW/,/files/ENCFF042JPC/,/files/ENCFF078LTR/,/files/ENCFF330WYG/,/files/ENCFF471LMN/,/files/ENCFF106ZUH/,/files/ENCFF477YRW/,/files/ENCFF449NFO/,/files/ENCFF084JPG/,/files/ENCFF878VVA/,/files/ENCFF043QXI/,/files/ENCFF379UQU/,/files/ENCFF050YWD/,/files/ENCFF647ZVB/,/files/ENCFF708YRH/,/files/ENCFF370JHA/,/files/ENCFF775WUQ/,/files/ENCFF072FRJ/		ENCBS126AJR,ENCBS549CIX	1,2	1	ENCAB005DBK	Homo sapiens	adult	53 years												/replicates/3f984258-3382-4d32-9eb1-7c0f581fcac2/,/replicates/82f0fed1-b9e0-4263-82c9-238baa808a96/				
/experiments/ENCSR981WKN/	ENCSR981WKN	eCLIP	eCLIP	cell line	/targets/PTBP1-human/	PTBP1	PTBP1	Homo sapiens K562	K562	GEO:GSE92205	eCLIP experiment on K562 against PTBP1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF019TEQ/,/files/ENCFF989UNR/,/files/ENCFF689XJE/,/files/ENCFF273VIJ/,/files/ENCFF517FVN/,/files/ENCFF247DQN/,/files/ENCFF924CZR/,/files/ENCFF765BPN/,/files/ENCFF659RKW/,/files/ENCFF616KCQ/,/files/ENCFF172FTR/,/files/ENCFF105HCP/,/files/ENCFF536XRN/,/files/ENCFF617YCT/,/files/ENCFF799AHI/,/files/ENCFF258TKH/,/files/ENCFF967LWB/,/files/ENCFF907HNN/,/files/ENCFF262NXW/,/files/ENCFF200AWX/,/files/ENCFF594PWG/,/files/ENCFF894KLP/,/files/ENCFF780LWA/,/files/ENCFF088RLJ/,/files/ENCFF764BOF/,/files/ENCFF022TVE/		ENCBS831COV,ENCBS931MQO	2,1	1	ENCAB553IRN	Homo sapiens	adult	53 years												/replicates/423efa8a-6ee9-4ce2-a554-af2114e83925/,/replicates/8353caeb-1862-4031-ae2a-cdf2fd1caebf/				
/experiments/ENCSR154HRN/	ENCSR154HRN	eCLIP	eCLIP	cell line	/targets/HNRNPA1-human/	HNRNPA1	HNRNPA1	Homo sapiens K562	K562	GEO:GSE91534	eCLIP experiment on K562 against HNRNPA1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF107UYK/,/files/ENCFF352GSS/,/files/ENCFF546OAU/,/files/ENCFF850NCY/,/files/ENCFF012EDL/,/files/ENCFF292CIT/,/files/ENCFF955PCQ/,/files/ENCFF571IRN/,/files/ENCFF876SGL/,/files/ENCFF997XKK/,/files/ENCFF480LJU/,/files/ENCFF018UJY/,/files/ENCFF697PSM/,/files/ENCFF677OHD/,/files/ENCFF520LTV/,/files/ENCFF099FEV/,/files/ENCFF401DKP/,/files/ENCFF392AEV/,/files/ENCFF615KJU/,/files/ENCFF174RLY/,/files/ENCFF100JBV/,/files/ENCFF902IDT/,/files/ENCFF697CNE/,/files/ENCFF537HGP/,/files/ENCFF553MNY/,/files/ENCFF549HTU/		ENCBS328LML,ENCBS205QYW	2,1	1	ENCAB603WLW	Homo sapiens	adult	53 years												/replicates/a15db44e-9cb6-42bd-83be-51a07864cbb5/,/replicates/33956c16-288f-4e2e-8bb8-6e18cbacf871/				
/experiments/ENCSR001VAC/	ENCSR001VAC	eCLIP	eCLIP	cell line	/targets/NOLC1-human/	NOLC1	NOLC1	Homo sapiens K562	K562	GEO:GSE176592	eCLIP experiment on K562 against NOLC1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF498BYQ/,/files/ENCFF120UIK/,/files/ENCFF678KRL/,/files/ENCFF974GXQ/,/files/ENCFF362IRW/,/files/ENCFF624HKO/,/files/ENCFF151HRC/,/files/ENCFF315OLY/,/files/ENCFF102JHG/,/files/ENCFF599BAD/,/files/ENCFF822WIJ/,/files/ENCFF195WCS/,/files/ENCFF470KOV/,/files/ENCFF559UDZ/,/files/ENCFF229LUI/,/files/ENCFF480NPA/,/files/ENCFF477USX/,/files/ENCFF327YTD/,/files/ENCFF754NXM/,/files/ENCFF942SMX/,/files/ENCFF193VAQ/,/files/ENCFF810IDY/,/files/ENCFF436BMC/,/files/ENCFF012GRH/,/files/ENCFF020GRQ/,/files/ENCFF308PTN/		ENCBS517UIR,ENCBS318IMK	2,1	1	ENCAB287BXF	Homo sapiens	adult	53 years												/replicates/9d7f4399-a640-4698-acb2-22a11375816c/,/replicates/c9de0e06-4e6f-49cb-a30d-3e60c3c10974/				
/experiments/ENCSR661ICQ/	ENCSR661ICQ	eCLIP	eCLIP	cell line	/targets/PUM2-human/	PUM2	PUM2	Homo sapiens K562	K562	GEO:GSE91965	eCLIP experiment on K562 against PUM2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF956TOZ/,/files/ENCFF041KJT/,/files/ENCFF133DNM/,/files/ENCFF462SCV/,/files/ENCFF280ONP/,/files/ENCFF177VQI/,/files/ENCFF767LWE/,/files/ENCFF732EQX/,/files/ENCFF231WHF/,/files/ENCFF079UZP/,/files/ENCFF902VHV/,/files/ENCFF406SXD/,/files/ENCFF730KQX/,/files/ENCFF452BKL/,/files/ENCFF657MOM/,/files/ENCFF769SCB/,/files/ENCFF133NMP/,/files/ENCFF880MWQ/,/files/ENCFF091HXE/,/files/ENCFF262JRE/,/files/ENCFF662CVN/,/files/ENCFF285IAZ/,/files/ENCFF223ACT/,/files/ENCFF673PJB/,/files/ENCFF141SVY/,/files/ENCFF372VPV/		ENCBS318IMK,ENCBS489LOC	1,2	1	ENCAB818JWN	Homo sapiens	adult	53 years												/replicates/1fa14011-52a2-4677-a3c6-6f00fdd45f5d/,/replicates/7fbea365-093d-4d72-a9b5-41fb68ed8b43/				
/experiments/ENCSR366YOG/	ENCSR366YOG	eCLIP	eCLIP	cell line	/targets/QKI-human/	QKI	QKI	Homo sapiens K562	K562	GEO:GSE91703	eCLIP experiment on K562 against QKI	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF475LRP/,/files/ENCFF823SQL/,/files/ENCFF120WPV/,/files/ENCFF776ISN/,/files/ENCFF494AKD/,/files/ENCFF372LCI/,/files/ENCFF027CBV/,/files/ENCFF698BKX/,/files/ENCFF012WMS/,/files/ENCFF640OEG/,/files/ENCFF310GLH/,/files/ENCFF162USL/,/files/ENCFF303OZO/,/files/ENCFF678IFH/,/files/ENCFF735OFZ/,/files/ENCFF815DJH/,/files/ENCFF715YVP/,/files/ENCFF786UOW/,/files/ENCFF534JXG/,/files/ENCFF963AMI/,/files/ENCFF190XSX/,/files/ENCFF767WUU/,/files/ENCFF765IFG/,/files/ENCFF992VMD/,/files/ENCFF872LOO/,/files/ENCFF938WRT/		ENCBS318IMK,ENCBS517UIR	2,1	1	ENCAB494QSS	Homo sapiens	adult	53 years												/replicates/6f7ba893-0c38-4f2b-a71c-d46c8bf3ef4f/,/replicates/95ac5f7b-3392-4f28-a183-eb9f88caf703/				
/experiments/ENCSR373ODC/	ENCSR373ODC	eCLIP	eCLIP	cell line	/targets/SMNDC1-human/	SMNDC1	SMNDC1	Homo sapiens HepG2	HepG2	RBPImage:SMNDC1,GEO:GSE91706	eCLIP experiment on HepG2 against SMNDC1	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF643XEW/,/files/ENCFF347ARQ/,/files/ENCFF911CAB/,/files/ENCFF963AVW/,/files/ENCFF468CQU/,/files/ENCFF966TSJ/,/files/ENCFF693EMF/,/files/ENCFF125BMO/,/files/ENCFF110YDG/,/files/ENCFF785IEU/,/files/ENCFF288HXM/,/files/ENCFF161SFC/,/files/ENCFF478LAF/,/files/ENCFF282DDB/,/files/ENCFF590MHG/,/files/ENCFF428AMR/,/files/ENCFF320TDT/,/files/ENCFF736RYV/,/files/ENCFF230AER/,/files/ENCFF240MCZ/,/files/ENCFF588UIR/,/files/ENCFF356SSO/,/files/ENCFF893TFI/,/files/ENCFF189VWQ/,/files/ENCFF967HTY/,/files/ENCFF166OFV/		ENCBS548DJV,ENCBS859FFE	1,2	1	ENCAB616ASE	Homo sapiens	child	15 years												/replicates/a1cc677a-9ef9-44d0-a3de-1d19089c112d/,/replicates/c5655829-be30-4288-8a01-ba7763a358f2/				
/experiments/ENCSR303OQD/	ENCSR303OQD	eCLIP	eCLIP	cell line	/targets/METAP2-human/	METAP2	METAP2	Homo sapiens K562	K562	GEO:GSE91648	eCLIP experiment on K562 against METAP2	Gene Yeo, UCSD	ENCODE	released	/files/ENCFF136TZL/,/files/ENCFF305KBN/,/files/ENCFF255JDZ/,/files/ENCFF385LMB/,/files/ENCFF662GNC/,/files/ENCFF468ZMC/,/files/ENCFF565BTR/,/files/ENCFF821QWP/,/files/ENCFF130LEJ/,/files/ENCFF757XSC/,/files/ENCFF971FWU/,/files/ENCFF982ATU/,/files/ENCFF449HWV/,/files/ENCFF525AOF/,/files/ENCFF232SDJ/,/files/ENCFF864WUG/,/files/ENCFF084TRE/,/files/ENCFF644LPB/,/files/ENCFF727RJA/,/files/ENCFF041HMB/,/files/ENCFF135TAD/,/files/ENCFF962CKJ/,/files/ENCFF227VPH/,/files/ENCFF239NBV/,/files/ENCFF297FFH/,/files/ENCFF877NAI/		ENCBS517UIR,ENCBS175JIH	1,2	1	ENCAB441VBJ	Homo sapiens	adult	53 years												/replicates/c0cecdec-a807-47f5-9b6e-d344a0d876ff/,/replicates/1ae86472-a82e-42a8-8584-dfd249aeeff0/				
